Name;XY Scope Project;
4070;0;0
4072;0;0
4074;0;0
4076;0;0
4078;0;0
4080;0;0
4082;0;0
4084;0;0
4086;0;0
4088;0;0
4090;0;0
4092;0;0
4094;0;0
4096;0;0
4098;0;0
4100;0;0
4102;0;0
4104;0;0
4106;0;0
4108;0;0
4110;0;0
4112;0;0
4114;0;0
4116;0;0
4118;0;0
4120;0;0
4122;0;0
4124;0;0
4126;0;0
4128;0;0
4130;0;0
4132;0;0
4134;0;0
4136;0;0
4138;0;0
4140;0;0
4142;0;0
4144;0;0
4146;0;0
4148;0;0
4150;0;0
4152;0;0
4154;0;0
4156;0;0
4158;0;0
4160;0;0
4162;0;0
4164;0;0
4166;0;0
4168;0;0
4170;0;0
4172;0;0
4174;0;0
4176;0;0
4178;0;0
4180;0;0
4182;0;0
4184;0;0
4186;0;0
4188;0;0
4190;0;0
4192;0;0
4194;0;0
4196;0;0
4198;0;0
4200;0;0
4202;0;0
4204;0;0
4206;0;0
4208;0;0
4210;0;0
4212;0;0
4214;0;0
4216;0;0
4218;0;0
4220;0;0
4222;0;0
4224;0;0
4226;0;0
4228;0;0
4230;0;0
4232;0;0
4234;0;0
4236;0;0
4238;0;0
4240;0;0
4242;0;0
4244;0;0
4246;0;0
4248;0;0
4250;0;0
4252;0;0
4254;0;0
4256;0;0
4258;0;0
4260;0;0
4262;0;0
4264;0;0
4266;0;0
4268;0;0
4270;0;0
4272;0;0
4274;0;0
4276;0;0
4278;0;0
4280;0;0
4282;0;0
4284;0;0
4286;0;0
4288;0;0
4290;0;0
4292;0;0
4294;0;0
4296;0;0
4298;0;0
4300;0;0
4302;0;0
4304;0;0
4306;0;0
4308;0;0
4310;0;0
4312;0;0
4314;0;0
4316;0;0
4318;0;0
4320;0;0
4322;0;0
4324;0;0
4326;0;0
4328;0;0
4330;0;0
4332;0;0
4334;0;0
4336;0;0
4338;0;0
4340;0;0
4342;0;0
4344;0;0
4346;0;0
4348;0;0
4350;0;0
4352;0;0
4354;0;0
4356;0;0
4358;0;0
4360;0;0
4362;0;0
4364;0;0
4366;0;0
4368;0;0
4370;0;0
4372;0;0
4374;0;0
4376;0;0
4378;0;0
4380;0;0
4382;0;0
4384;0;0
4386;0;0
4388;0;0
4390;0;0
4392;0;0
4394;0;0
4396;0;0
4398;0;0
4400;0;0
4402;0;0
4404;0;0
4406;0;0
4408;0;0
4410;0;0
4412;0;0
4414;0;0
4416;0;0
4418;0;0
4420;0;0
4422;0;0
4424;0;0
4426;0;0
4428;0;0
4430;0;0
4432;0;0
4434;0;0
4436;0;0
4438;0;0
4440;0;0
4442;0;0
4444;0;0
4446;0;0
4448;0;0
4450;0;0
4452;0;0
4454;0;0
4456;0;0
4458;0;0
4460;0;0
4462;0;0
4464;0;0
4466;0;0
4468;0;0
4470;0;0
4472;0;0
4474;0;0
4476;0;0
4478;0;0
4480;0;0
4482;0;0
4484;0;0
4486;0;0
4488;0;0
4490;0;0
4492;0;0
4494;0;0
4496;0;0
4498;0;0
4500;0;0
4502;0;0
4504;0;0
4506;0;0
4508;0;0
4510;0;0
4512;0;0
4514;0;0
4516;0;0
4518;0;0
4520;0;0
4522;0;0
4524;0;0
4526;0;0
4528;0;0
4530;0;0
4532;0;0
4534;0;0
4536;0;0
4538;0;0
4540;0;0
4542;0;0
4544;0;0
4546;0;0
4548;0;0
4550;0;0
4552;0;0
4554;0;0
4556;0;0
4558;0;0
4560;0;0
4562;0;0
4564;0;0
4566;0;0
4568;0;0
4570;0;0
4572;0;0
4574;0;0
4576;0;0
4578;0;0
4580;0;0
4582;0;0
4584;0;0
4586;0;0
4588;0;0
4590;0;0
4592;0;0
4594;0;0
4596;0;0
4598;0;0
4600;0;0
4602;0;0
4604;0;0
4606;0;0
4608;0;0
4610;0;0
4612;0;0
4614;0;0
4616;0;0
4618;0;0
4620;0;0
4622;0;0
4624;0;0
4626;0;0
4628;0;0
4630;0;0
4632;0;0
4634;0;0
4636;0;0
4638;0;0
4640;0;0
4642;0;0
4644;0;0
4646;0;0
4648;0;0
4650;0;0
4652;0;0
4654;0;0
4656;0;0
4658;0;0
4660;0;0
4662;0;0
4664;0;0
4666;0;0
4668;0;0
4670;0;0
4672;0;0
4674;0;0
4676;0;0
4678;0;0
4680;0;0
4682;0;0
4684;0;0
4686;0;0
4688;0;0
4690;0;0
4692;0;0
4694;0;0
4696;0;0
4698;0;0
4700;0;0
4702;0;0
4704;0;0
4706;0;0
4708;0;0
4710;0;0
4712;0;0
4714;0;0
4716;0;0
4718;0;0
4720;0;0
4722;0;0
4724;0;0
4726;0;0
4728;0;0
4730;0;0
4732;0;0
4734;0;0
4736;0;0
4738;0;0
4740;0;0
4742;0;0
4744;0;0
4746;0;0
4748;0;0
4750;0;0
4752;0;0
4754;0;0
4756;0;0
4758;0;0
4760;0;0
4762;0;0
4764;0;0
4766;0;0
4768;0;0
4770;0;0
4772;0;0
4774;0;0
4776;0;0
4778;0;0
4780;0;0
4782;0;0
4784;0;0
4786;0;0
4788;0;0
4790;0;0
4792;0;0
4794;0;0
4796;0;0
4798;0;0
4800;0;0
4802;0;0
4804;0;0
4806;0;0
4808;0;0
4810;0;0
4812;0;0
4818;0;0
4822;0;0
4826;0;0
4828;0;0
4830;0;0
4832;0;0
4834;0;0
4836;0;0
4838;0;0
4840;0;0
4842;0;0
4844;0;0
4846;0;0
4848;0;0
4850;0;0
4852;0;0
4854;0;0
4856;0;0
4858;0;0
4860;0;0
4862;0;0
4864;0;0
4866;0;0
4868;0;0
4870;0;0
4872;0;0
4874;0;0
4876;0;0
4878;0;0
4880;0;0
4882;0;0
4884;0;0
4886;0;0
4888;0;0
4890;0;0
4892;0;0
4894;0;0
4896;0;0
4898;0;0
4900;0;0
4902;0;0
4904;0;0
4906;0;0
4908;0;0
4910;0;0
4912;0;0
4914;0;0
4916;0;0
4918;0;0
4920;0;0
4922;0;0
4924;0;0
4926;0;0
4928;0;0
4930;0;0
4932;0;0
4934;0;0
4936;0;0
4938;0;0
4940;0;0
4942;0;0
4944;0;0
4946;0;0
4948;0;0
4950;0;0
4952;0;0
4954;0;0
4956;0;0
4958;0;0
4960;0;0
4962;0;0
4964;0;0
4966;0;0
4968;0;0
4970;0;0
4972;0;0
4974;0;0
4976;0;0
4978;0;0
4980;0;0
4982;0;0
4984;0;0
4986;0;0
4988;0;0
4990;0;0
4992;0;0
4994;0;0
4996;0;0
4998;0;0
5000;0;0
5002;0;0
5004;0;0
5006;0;0
5008;0;0
5010;0;0
5012;0;0
5014;0;0
5016;0;0
5018;0;0
5020;0;0
5022;0;0
5024;0;0
5026;0;0
5028;0;0
5030;0;0
5032;0;0
5034;0;0
5036;0;0
5038;0;0
5040;0;0
5042;0;0
5044;0;0
5046;0;0
5048;0;0
5050;0;0
5052;0;0
5054;0;0
5056;0;0
5058;0;0
5060;0;0
5062;0;0
5064;0;0
5066;0;0
5068;0;0
5070;0;0
5072;0;0
5074;0;0
5076;0;0
5078;0;0
5080;0;0
5082;0;0
5084;0;0
5086;0;0
5088;0;0
5090;0;0
5092;0;0
5094;0;0
5096;0;0
5098;0;0
5100;0;0
5102;0;0
5104;0;0
5106;0;0
5108;0;0
5110;0;0
5112;0;0
5114;0;0
5116;0;0
5118;0;0
5120;0;0
5122;0;0
5124;0;0
5126;0;0
5128;0;0
5130;0;0
5132;0;0
5134;0;0
5136;0;0
5138;0;0
5140;0;0
5142;0;0
5144;0;0
5146;0;0
5148;0;0
5150;0;0
5152;0;0
5154;0;0
5156;0;0
5158;0;0
5160;0;0
5162;0;0
5164;0;0
5166;0;0
5168;0;0
5170;0;0
5172;0;0
5174;0;0
5176;0;0
5178;0;0
5180;0;0
5182;0;0
5184;0;0
5186;0;0
5188;0;0
5190;0;0
5192;0;0
5194;0;0
5196;0;0
5198;0;0
5200;0;0
5202;0;0
5204;0;0
5206;0;0
5208;0;0
5210;0;0
5212;0;0
5214;0;0
5216;0;0
5218;0;0
5220;0;0
5222;0;0
5224;0;0
5226;0;0
5228;0;0
5230;0;0
5232;0;0
5234;0;0
5236;0;0
5238;0;0
5240;0;0
5242;0;0
5244;0;0
5246;0;0
5248;0;0
5250;0;0
5252;0;0
5254;0;0
5256;0;0
5258;0;0
5260;0;0
5262;0;0
5264;0;0
5266;0;0
5268;0;0
5270;0;0
5272;0;0
5274;0;0
5276;0;0
5278;0;0
5280;0;0
5282;0;0
5284;0;0
5286;0;0
5288;0;0
5290;0;0
5292;0;0
5294;0;0
5296;0;0
5298;0;0
5300;0;0
5302;0;0
5304;0;0
5306;0;0
5308;0;0
5310;0;0
5312;0;0
5314;0;0
5316;0;0
5318;0;0
5320;0;0
5322;0;0
5324;0;0
5326;0;0
5328;0;0
5330;0;0
5332;0;0
5334;0;0
5336;0;0
5338;0;0
5340;0;0
5342;0;0
5344;0;0
5346;0;0
5348;0;0
5350;7.5662331996393446;0
5352;28.407354587867484;-8.8638840307869629
5354;-1.8574966895787426;-33.241013881389421
5356;-34.108896110591026;2.216429670315001
5358;-39.771500131195722;39.895299671957353
5360;-30.310239584183961;46.535391161631551
5362;-15.136041044696505;35.447210992638922
5364;1.8583427626629097;17.720511587638637
5366;17.043855984505591;-2.2148705028947022
5368;20.851297633404638;-19.934052177330663
5370;22.752869044912227;-24.36623532090799
5372;17.039935794491285;-26.58453826857912
5374;7.5672738762298684;-19.941013242965337
5376;0;-8.8635420992325642
5378;-5.6633196102518;0
5380;-5.2580935793379409;6.6479463613714715
5382;-3.3552303634542744;13.281047458804622
5384;4.1657487029664235;2.2159579727370216
5386;9.8745785731981;-6.6478014726664032
5388;13.634558301945111;-13.296037604295197
5390;14.038429823274484;-17.729209057954712
5392;12.134110955685435;-2.2521375529049883
5394;8.3716087155723482;-17.734035422567409
5396;0.762189485208471;-13.30168426480207
5398;-2.9967989943533313;-4.4341841126147088
5400;-6.4023916407232688;0
5402;-4.5456497912454914;37.588859272119613
5404;-4.5471801255799491;-2.2175093386502707
5406;-2.6457387462249287;-2.2175334352403042
5408;1.1571712575378559;-4.4351150620700412
5410;4.1937484773243137;-8.87042288095388
5412;4.193103056631915;19.858509802323322
5414;2.2890497506876137;-11.090798336999054
5416;0.38746496521304397;-8.8731201400460282
5418;-3.414610603000054;-6.6551289443411958
5420;-2.6292810114460763;-2.2184485162531016
5422;-4.4847367352406708;15.503058073997421
5424;-2.6292313131115868;2.21873725053356
5426;-2.6292354598258396;0
5428;-2.6292354598258396;0
5430;4.1366734527117979;0
5432;2.281418106256095;-15.420182280854451
5434;2.2814923197662944;0
5436;0.42625742833837066;0
5438;2.2814923197662944;2.21873725053356
5440;8.3700879896684039;0
5442;10.225343336124107;-57.427986194619734
5444;10.222134714773553;0
5446;10.222134714773553;0
5448;10.222134714773553;0
5450;2.2712968823984236;0
5452;2.2712968823984236;-13.260818728929875
5454;2.2711489282440067;0
5456;6.0282754914369283;0
5458;7.9294720655827442;-4.4358377450238358
5460;7.1934275078139791;-6.6539011135602317
5462;9.0948237609012033;-6.6766770467698588
5464;9.0944518406403674;-11.089961813433391
5466;7.1928038857189556;-11.090563789683211
5468;5.291365232130679;-8.8729325331940014
5470;4.8922057106249222;-6.654988257803474
5472;4.8921185136950589;-11.066186384749775
5474;4.8921475810929138;-4.436755114957819
5476;6.7928452339458794;-4.4368513850150357
5478;10.594172992421486;-6.6554214730607395
5480;17.40161711348841;-11.092730080776242
5482;17.401318779046864;-48.66442162722862
5484;17.401915291903073;-13.310554155045105
5486;15.500927354621563;-13.311420470986741
5488;15.500695006605081;-11.093572179216427
5490;7.5190623780862724;-11.09417355874213
5492;7.51885146868355;-17.703035512872976
5494;11.319609328864562;-6.6567206032265434
5496;11.319357006441328;-11.094895082868275
5498;15.074032367108849;-11.095496243546489
5500;13.627626417930456;-15.534536226635924
5502;11.727550877359937;-26.569112630145504
5504;4.1273059142875477;-11.096114375379035
5506;6.0272830304521605;-2.2193430668512852
5508;7.9272016193427568;-4.4387342056370374
5510;14.354064393075415;-6.658245517095164
5512;18.108212845598803;-30.986478579916543
5514;12.454099034340969;-17.755513647554722
5516;4.8547050582868225;-11.098157229609498
5518;-0.75357718618542979;-2.2197515700359149
5520;0.41869948029985543;4.4395511849408322
5522;6.0270134685625045;-11.030975295433455
5524;11.726434334506594;-4.43911872380119
5526;7.9268234310958325;-11.098037093554277
5528;2.2730010107227074;-6.6591826404159038
5530;6.832558387753453;0
5532;8.68688863251117;-48.550033396094435
5534;16.239310304894921;0
5536;20.039348911568105;-8.8770838166953041
5538;16.239416334111993;-13.316202616911111
5540;15.854898201802945;-8.8780452076246466
5542;12.14643437570591;-83.936787383515551
5544;15.850699910764627;2.2187419090040779
5546;17.751070039577741;-2.2187178523445441
5548;17.751180375917684;-4.4374838180081557
5550;12.491418341621044;-4.4375800398717749
5552;14.34605576984603;-72.942439591356347
5554;21.94808573973269;-2.2177760542414249
5556;29.508022419645282;-11.089000710132353
5558;21.948126025650652;-19.961285121183106
5560;21.54909672701697;-11.090686437474542
5562;21.549400059557609;-99.522159103764707
5564;27.252194023374265;-6.6515208033948348
5566;32.912250989498382;-13.30347553049182
5568;29.108555921911385;-19.956514873605233
5570;23.048948302553271;-15.523251922327029
5572;24.950926749043447;-108.36235581375802
5574;32.511406355166436;-8.866572125114466
5576;38.218027380768184;-17.73391621717769
5578;34.413342413726077;-24.386257287945561
5580;34.78906798994354;-19.95477937919237
5582;32.933369432801435;-141.5502696692534
5584;44.299512078220069;-13.296962166884441
5586;48.05922020407953;-26.595662346870355
5588;46.156010064787218;-31.032326900040214
5590;23.468377890439154;-28.820122249390216
5592;23.466108520095641;-48.716569062076509
5594;27.270536033481395;-22.171494926688837
5596;29.124749387984288;-26.608686498140305
5598;23.462963966941917;-28.829836036914809
5600;21.523381817799311;-22.179928156712748
5602;23.424189146778353;-55.316864775056416
5604;29.129038718515137;-19.960582147147097
5606;25.325263735940183;-26.616710429841895
5608;23.42277390116752;-22.183480911757048
5610;39.778620732593488;-19.967298698101082
5612;45.435172783619628;-143.65717309720276
5614;39.7768054546025;-28.831951990323592
5616;35.975586682473796;-22.181555114452685
5618;37.87737215483412;-17.747169825219203
5620;35.951266907419566;-19.967298698101082
5622;32.150050715097862;-112.75403063545772
5624;28.348075096091634;-19.963616280264471
5626;34.050809615432577;-15.528773597066799
5628;41.607958667731168;-22.185646825081637
5630;42.801130423959513;-31.063273695352564
5632;42.800781696895413;-143.69897075959329
5634;46.558448700007382;-26.618155040352629
5636;50.35909531576543;-31.058557987103175
5638;48.457158026749354;-35.500884223260073
5640;31.379459193309518;-33.287850431136128
5642;33.276036960521083;-68.631340675382575
5644;37.077520543430595;-31.071352686241344
5646;29.520369406642647;-35.515499962063494
5648;25.718697161719419;-26.641236341355924
5650;33.289275082425789;-22.203911052932817
5652;31.390103461378626;-88.487355877926419
5654;37.04543532202679;-24.419811759842659
5656;44.63997162466876;-31.083458082643755
5658;42.737208724972291;-39.970494315958867
5660;65.149980136848484;-37.75725165376398
5662;74.594772957714227;-220.93709917879781
5664;80.2572783724158;-51.057396865254212
5666;74.600734610839183;-57.7314148234933
5668;70.800054372264228;-51.084443558453358
5670;42.328482745227653;-46.653895621898158
5672;44.218243808897213;-70.914536072303278
5674;40.420398261459923;-46.668480836617853
5676;34.767481701472676;-42.233411494279814
5678;34.762033611087496;-35.572247828836531
5680;39.692310267411962;-35.578366133186456
5682;41.585068100118107;-99.482127444577714
5684;45.380589291861234;-35.578748418752873
5686;43.480673796166641;-40.0329711588636
5688;45.371880537018185;-37.816222193164208
5690;88.2430479098605;-40.048006566903652
5692;93.881971891623678;-311.10444085275884
5694;92.036618117315072;-57.7993078769171
5696;86.347017243759524;-55.591794404301368
5698;86.3474930760669;-48.933914439387181
5700;58.5590013204615;-48.945464486049318
5702;52.866738765391617;-139.4270484183763
5704;52.873813683568713;-44.49539969839342
5706;52.867662149653036;-44.504938808219833
5708;49.117925245452319;-44.514471533382988
5710;36.608090344165348;-40.071598085263787
5712;42.248397688217963;-64.338036618841215
5714;42.247603249657573;-44.520576826528476
5716;42.239655530787054;-44.530099072720105
5718;49.804591375908508;-44.53961493063899
5720;86.353402148565991;-53.458949278704004
5722;88.244233838608679;-291.03667905707863
5724;91.993958326124627;-55.651316363173059
5726;86.355436763653785;-60.119488576250838
5728;86.353823966654673;-53.454956174313992
5730;71.08466881713538;-53.468642906504478
5732;67.294253574777969;-194.27973983415873
5734;65.410282868732864;-51.233132808167277
5736;67.297717282835308;-49.017624868226655
5738;65.400855316656134;-51.257709201646804
5740;56.630677123009129;-49.041114525293452
5742;62.296459938826679;-136.98151692001429
5744;54.738255364129287;-55.730909967480528
5746;52.840508763239754;-46.826404640443116
5748;52.83500585222685;-44.606520337003133
5750;68.865812926996384;-44.615984719677975
5752;68.866370619377037;-224.78229745565506
5754;72.654553676051933;-44.583766469869374
5756;72.651880146662933;-49.052570839096745
5758;72.64892722623091;-49.0640332056936
5760;69.185226231790608;-49.075487055452122
5762;69.180358342537644;-209.64584578564629
5764;71.083578773263909;-49.05726101835193
5766;69.188097066849792;-51.2991162601657
5768;69.183015043600022;-49.08069053477535
5770;94.359013618977755;-49.092131992856579
5772;92.4712554931817;-354.53649770406923
5774;96.24566490470319;-46.810465310251445
5776;96.246225122787976;-51.280053396546272
5778;98.137241403425776;-51.292582959765284
5780;85.54548041434245;-53.535759434586474
5782;85.5413567524007;-277.84405434921223
5784;89.292674242336261;-55.732078663861152
5786;91.1780052956369;-60.206638522522837
5788;87.391565525610218;-62.454411096917781
5790;94.999475065468772;-58.010599936337243
5792;96.8848128500835;-324.06421960030838
5794;96.901168629535761;-60.191924938770214
5796;95.006410708971231;-60.209196240706959
5798;104.4526158452156;-57.995842474685482
5800;107.49198960156517;-69.167950180813961
5802;111.22206567076555;-352.62628832626763
5804;116.91718917960871;-73.564610178178782
5806;109.34613768362834;-80.280448993164939
5808;109.33931978868752;-71.3876613595631
5810;100.26215737803726;-71.41186661889472
5812;100.25398178384249;-310.88055982122785
5814;102.12052953870978;-69.142128515845513
5816;105.89104185345924;-71.395984875068365
5818;105.88086012638422;-75.883942440050049
5820;110.81450178535451;-75.911227195990676
5822;112.69301489528071;-345.98387949512255
5824;112.71913088266201;-78.09515004867248
5826;108.93211594257177;-78.124087418032246
5828;110.81163970665351;-73.687105294581514
5830;122.24389596850244;-75.9464901595534
5832;124.1238035457735;-394.05887365547744
5834;133.54508977961947;-82.583953072649
5836;125.98166143318589;-93.7806172863005
5838;124.12978093132963;-84.886741090943772
5840;119.17873782464467;-82.6859680715496
5842;117.28341848269173;-367.67155900788276
5844;122.923495616312;-80.403753405564515
5846;122.91243627039638;-87.137129084222451
5848;122.90039084191632;-87.172901514293883
5850;121.74338563299985;-87.208626391083143
5852;121.7410019183035;-365.50311507504841
5854;123.65602933890932;-87.134711277771089
5856;125.52855312819706;-89.405627609146777
5858;127.39894976880068;-91.679291025326251
5860;129.61839383330249;-93.955764226222172
5862;129.60058246529172;-376.57481757519
5864;131.52248411680847;-96.14741385732701
5866;129.61923994832193;-98.427785398682275
5868;127.71735323421689;-96.235109417740631
5870;137.09262594421324;-94.0393251946166
5872;135.19069213018653;-394.15794976970079
5874;135.23311558237043;-100.70484052227187
5876;131.49222596616605;-100.75221254555547
5878;135.19116050407124;-96.319533111815531
5880;140.82265298782698;-100.84463967702256
5882;138.921206294611;-407.08808396844239
5884;140.84641212442605;-103.03305820304708
5886;135.22721430551056;-105.32333751145411
5888;138.92167303828251;-98.648731600100177
5890;147.27256937989773;-103.17982642976563
5892;147.25191578216206;-444.1811394862932
5894;151.0630172376199;-105.34852264859555
5896;143.52387220985582;-109.88502899465507
5898;143.5040441134303;-100.96604746190401
5900;149.94184563099739;-101.01301416589573
5902;149.94336575426109;-459.45993605247185
5904;151.87531871772464;-105.36545861684641
5906;149.97556721091698;-107.65974561277287
5908;148.07732349757211;-105.46921677157167
5910;151.95098607827143;-103.27530815281652
5912;155.68783719040317;-487.36932805148871
5914;157.61510077371713;-105.42120278398888
5916;153.84230446685581;-107.71658327096765
5918;153.82629724449643;-103.2795696749107
5920;152.34776715148374;-103.32853457554606
5922;156.08399589559735;-489.1167940894083
5924;161.75948890608169;-105.47902879396789
5926;156.11207342248943;-112.26619102619584
5928;156.09598869815886;-105.58458604815584
5930;162.62824628970532;-105.63560422387037
5932;164.48971998157262;-530.3720121624699
5934;171.99129534457947;-107.77109735252076
5936;168.2679456366223;-116.80977633024786
5938;166.37723012187365;-112.37714851277404
5940;163.69135518366895;-110.18609594839201
5942;165.54758927445391;-519.43836894287483
5944;171.17662654913664;-112.33096134611284
5946;165.57843845840989;-119.13200634325114
5948;165.56012424333281;-112.44976252375781
5950;167.03920959895612;-112.50727876398928
5952;170.73995305383619;-530.50410353007271
5954;176.42133946915698;-116.83040135706037
5956;170.77588456992038;-123.63663874036341
5958;172.62725913500219;-116.95872064100799
5960;174.9482385468543;-119.27131011524386
5962;180.54014578551067;-567.84096125131884
5964;184.36002244870755;-121.38122645457783
5966;180.58867016449148;-125.94652064322798
5968;180.56450951758535;-121.51798967148498
5970;175.91719399068637;-121.58493503227744
5972;181.45411657781207;-548.40753845577956
5974;189.0292724675609;-128.21131139043916
5976;185.24993210533665;-137.28854043775277
5978;188.95354208890174;-132.86985450699984
5980;198.39033454175024;-137.45632065060769
5982;200.2194432253095;-591.88112841783061
5984;205.92603470376906;-146.34329057218011
5986;202.14134941255719;-153.19887944060548
5988;205.83118940858481;-148.79563024283061
5990;215.7353888793981;-153.40694580136895
5992;215.69010637745512;-648.25747471993736
5994;217.62128081526282;-155.51493174932446
5996;217.57435048554737;-157.87903185565821
5998;219.39167034163739;-157.99061487725194
6000;215.54951467069452;-160.36051910991316
6002;213.66921422031476;-630.54876097276519
6004;219.37213753227957;-157.90510567926955
6006;215.58855587765754;-164.788764925585
6008;213.67205098125655;-160.3916631799801
6010;225.09257546870575;-158.24515938824376
6012;223.18501876938117;-675.42451800015829
6014;223.2923301705161;-160.35301460296333
6016;219.56616885615887;-160.4672539899081
6018;221.33938616180393;-156.05778908372886
6020;216.80007221103443;-158.42840164205973
6022;218.61424113768075;-661.73312911559287
6024;220.53934445608479;-156.011032184587
6026;216.81858177347181;-158.3810846665433
6028;214.91698550070433;-153.96308535205128
6030;219.45591569688779;-151.80124839655645
6032;221.21525244615134;-671.76539421245639
6034;221.36294795732295;-158.40948098758085
6036;217.63642659140518;-158.51973610942406
6038;221.25263487504876;-154.09743514742831
6040;224.9947328673066;-158.7362800697862
6042;226.78031639711006;-682.10362995573234
6044;228.83478550233667;-165.32656120144708
6046;223.19344890664897;-167.71251044430892
6048;228.68720784388603;-161.03092195307883
6050;230.05216794121529;-167.95230290850103
6052;226.3513370748646;-677.50616546232311
6054;232.05910760805759;-167.71136946495693
6056;226.46185827990058;-174.63798483160642
6058;224.5325711299391;-167.96106335602156
6060;224.50671900790158;-165.8115376087051
6062;218.88666704754832;-661.2502690477512
6064;222.7548570945014;-161.10433897672343
6066;218.98361621212249;-165.75796693812694
6068;217.06678034244624;-161.33182643814342
6070;224.02929051285491;-159.16969607089348
6072;227.66598425675343;-690.193784831622
6074;231.53788569851042;-163.51453680324229
6076;225.9238170008783;-168.17493141586814
6078;229.55818871250847;-161.47339692710182
6080;232.94757304017227;-166.13643241543707
6082;236.52822638866871;-698.27622733695853
6084;236.70079830971383;-175.04915581189584
6086;232.97866410659316;-175.18030736123029
6088;234.71176633950611;-170.75755169009531
6090;246.73177286727855;-173.15969318257
6092;244.81835849719855;-752.57172099333229
6094;250.55000290563012;-175.21091245706694
6096;244.939711202411;-182.17309545721793
6098;250.39697595342528;-175.47699326252612
6100;249.24118855616351;-182.44875289287407
6102;249.20008804259769;-763.41017263539106
6104;256.7891980679882;-179.83584477868948
6106;253.05220629895513;-189.08575925159298
6108;252.95805373383354;-184.67698624959198
6110;253.96397409318581;-184.82050221176354
6112;253.86987248128187;-765.35146438697427
6114;255.96999704820752;-186.84904482796063
6116;255.87391936745038;-189.27689800232184
6118;255.77604162077657;-189.42745904032472
6120;246.48284084660764;-189.57755205356565
6122;246.401733217919;-733.42652425639426
6124;246.58650266070487;-182.53876761655656
6126;240.99326786637894;-182.67834024036583
6128;242.75756207269288;-175.96183754447168
6130;251.2563980713897;-178.37725649043355
6132;254.85564306591311;-775.17429676557981
6134;260.51912975218426;-182.71490858592182
6136;254.97689939574875;-189.71097496762616
6138;260.36149056445004;-182.99776546292631
6140;263.07004937251082;-190.00355139135959
6142;262.98170413253331;-796.028319592919
6144;265.04908136915532;-192.0458233445587
6146;261.29131704327955;-194.48656513346597
6148;259.37141472816262;-190.06256436547008
6150;270.96464099142582;-187.918968003544
6152;278.242699258366;-859.85599912065561
6154;287.68037063891023;-196.65406032500616
6156;285.74049690215452;-208.25663078992398
6158;287.46012055025784;-206.144565855325
6160;302.83915646863557;-208.61092162329857
6162;300.89552910447867;-979.74420272348812
6164;299.51812538432637;-203.56417035505876
6166;301.19939038405806;-201.44608033572916
6168;302.92065387764194;-203.90381912625924
6170;304.80690740595151;-206.36670091493886
6172;306.52009778817757;-980.89678890229493
6174;306.93233202267737;-210.48754653196909
6176;295.86955554526742;-210.67011791410366
6178;292.1064156673288;-197.10082914670431
6180;284.63961488800629;-192.67183880104489
6182;280.928223983241;-951.91729207376648
6184;284.79510139330972;-176.24705473073803
6186;279.24876229322314;-180.95591542457532
6188;275.58416363799159;-174.21310069458556
6190;265.93583671707643;-169.74895592301459
6192;265.89800808194587;-899.81953443369275
6194;269.70609610487691;-164.83348908074626
6196;262.34451771781573;-169.52687452853897
6198;264.14011549542778;-160.47444092979151
6200;266.40201287473309;-162.87331262367047
6202;262.73747980699733;-901.83539858391043
6204;266.60386638974114;-162.43169008303264
6206;268.38752522410107;-167.11910154793222
6208;264.67365995579212;-169.52468280049786
6210;272.29659493077423;-165.05729849835149
6212;275.91238605617508;-929.28907387395134
6214;279.7126657738126;-171.56007118469302
6216;274.21250845736597;-176.25971203666006
6218;281.45021398925087;-169.51513788195385
6220;296.95632607220637;-178.80204097654161
6222;295.08527353047049;-1008.4030997925077
6224;298.92410687613534;-180.67747109675759
6226;297.04710252991026;-185.38985386323242
6228;300.62188157743776;-183.24068451918183
6230;316.74473891911123;-187.96258549183557
6232;318.50929724920519;-1094.7349446245883
6234;320.640588335645;-194.28931913264248
6236;313.23738016526619;-196.73337209506209
6238;318.67434850367056;-187.73519734958833
6240;323.12174767516973;-194.7535222069946
6242;321.2617317762311;-1119.8827360890516
6244;319.67053025252523;-191.84443907068658
6246;310.4823197102092;-189.71205487410498
6248;308.60671078860315;-178.42383299382223
6250;313.86348270334344;-176.26603043474958
6252;313.84433159841643;-1132.8639594337039
6254;315.77468291528487;-173.45761880369108
6256;315.756744122408;-175.86745495459655
6258;312.10901019161184;-175.99626009249886
6260;318.265716152963;-171.55002368824765
6262;325.53909386031523;-1166.1244797758836
6264;325.64715854035273;-180.11809869011813
6266;323.7875618263833;-180.25461698451534
6268;332.9190455427709;-178.1073048248586
6270;335.98569882932026;-189.66522005718582
6272;335.94612196650684;-1189.0005582551028
6274;339.82220742728663;-193.62821799554308
6276;341.62355731370246;-198.34646955672562
6278;347.05609004352772;-200.79379716406959
6280;351.00376052214096;-207.81365033532134
6282;356.40850931993737;-1201.1123814211067
6284;362.22565547851445;-220.87220994008135
6286;351.13690655751606;-227.91648239695235
6288;349.23210885376932;-214.44731679182488
6290;325.66861928429176;-212.35668425907676
6292;321.92403973066416;-1066.8687463020544
6294;325.84027779959081;-207.33408413136911
6296;318.40546612046097;-212.07645722083595
6298;312.86864098801789;-203.13576772632027
6300;295.56357500313095;-196.45518854809632
6302;295.52529003688284;-975.39172405970328
6304;297.51770124518009;-189.2134912140277
6306;290.15431646073984;-191.64574578329467
